Type,Watts,Start Date,Ownership
HPS,100,2002-09-01,COE
LED,22,2013-08-16,COE
HPS,250,2011-08-02,COE
HPS,150,1986-09-03,COE
HPS,70,1992-09-30,COE
HPS,400,2003-08-14,COE
LED,34,2016-06-20,COE
HPS,100,2013-11-15,COE
HPS,310,2009-07-24,COE
LED,86,2016-11-26,COE
HPS,400,2009-05-02,COE
HPS,150,2006-05-01,COE
LED,65,2014-09-01,COE
HPS,70,1985-01-01,COE
HPS,70,2002-09-01,COE
HPS,70,1998-06-24,COE
LED,55,2016-11-01,COE
LED,34,2016-06-17,COE
LED,72,2011-11-29,COE
HPS,150,2002-09-01,COE
HPS,150,1995-01-01,COE
HPS,150,1995-01-01,COE
HPS,70,1984-07-10,COE
HPS,70,2002-09-01,COE
HPS,70,2002-09-01,COE
HPS,150,2002-09-01,COE
HPS,150,1983-01-01,COE
HPS,400,2002-09-01,COE
LED,35,2014-10-21,COE
HPS,43,1980-08-01,COE
HPS,70,1986-01-01,COE
HPS,70,2002-09-01,COE
HPS,150,2009-03-01,COE
HPS,150,2005-07-14,COE
HPS,150,1998-11-23,COE
MH,70,2009-11-30,COE
MH,70,2009-11-30,COE
HPS,250,2002-09-01,COE
HPS,70,1993-03-19,COE
HPS,100,1992-01-01,COE
LED,65,2014-12-01,COE
HPS,400,2005-02-22,COE
HPS,70,1983-12-13,COE
HPS,150,2012-06-01,COE
HPS,150,2009-11-30,COE
HPS,150,2009-11-30,COE
HPS,150,1994-04-15,COE
LED,34,2015-04-01,COE
HPS,150,2010-06-30,COE
HPS,400,1998-03-19,COE
HPS,400,1998-03-19,COE
HPS,70,1981-09-14,COE
HPS,150,1989-02-17,COE
HPS,70,1980-03-24,COE
LED,34,2015-04-01,COE
HPS,100,2002-01-09,COE
HPS,100,2007-08-02,COE
HPS,150,2012-07-31,COE
HPS,250,2005-11-01,COE
HPS,70,1986-02-01,COE
HPS,150,2006-01-01,COE
HPS,60,1987-01-01,COE
HPS,70,2002-01-09,COE
HPS,100,1991-02-06,COE
HPS,150,2010-03-01,COE
HPS,100,2002-09-01,COE
HPS,400,2003-12-11,COE
HPS,70,2002-09-01,COE
HPS,250,1992-06-19,COE
LED,72,2013-06-12,COE
LED,72,2012-01-23,COE
HPS,100,2004-08-01,COE
HPS,250,1994-04-22,COE
LED,86,2015-11-10,COE
LED,35,2012-10-01,COE
LED,91,2016-04-12,COE
HPS,150,2005-07-01,COE
HPS,70,2007-11-01,COE
HPS,250,2002-03-15,COE
HPS,150,1986-01-01,COE
HPS,100,2006-07-20,COE
HPS,70,2002-09-01,COE
HPS,400,2000-06-08,COE
LED,65,2013-10-01,COE
LED,22,2013-12-14,COE
HPS,70,2002-09-01,COE
HPS,100,2007-08-01,COE
LED,143,2016-10-21,COE
HPS,70,2005-07-19,COE
HPS,150,2011-03-09,COE
HPS,70,1990-06-19,COE
HPS,150,1982-11-23,COE
HPS,150,2011-01-12,COE
HPS,100,2003-11-01,COE
LED,101,2016-12-14,COE
HPS,150,2002-09-01,COE
HPS,100,1996-11-01,COE
HPS,70,1985-01-01,COE
HPS,250,1988-01-01,COE
HPS,70,1980-03-01,COE
HPS,250,1990-08-24,COE
HPS,100,2011-10-15,COE
HPS,70,1994-11-24,COE
LED,22,2013-05-06,COE
LED,141,2016-03-22,COE
HPS,100,1997-10-06,COE
HPS,100,2012-07-01,COE
HPS,70,1986-01-31,COE
HPS,150,2009-05-19,COE
HPS,70,2013-11-01,COE
HPS,70,1978-05-16,COE
HPS,150,2002-09-01,COE
HPS,70,2002-09-01,COE
LED,71,2016-12-13,COE
LED,80,2016-04-12,COE
HPS,100,2004-08-01,COE
LED,65,2012-11-22,COE
HPS,100,2002-09-01,COE
HPS,150,1985-01-01,COE
HPS,70,2013-10-01,COE
HPS,70,2002-09-01,COE
HPS,250,2002-03-15,COE
HPS,70,1985-01-01,COE
MH,250,2011-04-27,COE
HPS,22,1993-05-11,COE
HPS,150,2002-09-01,COE
HPS,70,2002-09-01,COE
HPS,70,2011-08-01,COE
HPS,70,2002-09-01,COE
MH,100,2003-10-21,COE
HPS,100,2001-12-07,COE
HPS,150,1987-05-13,COE
HPS,100,2002-06-11,COE
HPS,250,2002-09-01,COE
LED,40,2014-07-01,COE
MH,175,2012-05-23,COE
HPS,100,1992-03-03,COE
HPS,150,2001-11-09,COE
HPS,70,2003-03-01,COE
HPS,100,2010-01-07,COE
HPS,70,1985-01-01,COE
HPS,150,2008-03-18,COE
HPS,150,2004-11-01,COE
HPS,22,1992-07-13,COE
LED,90,2011-11-01,COE
HPS,400,1984-01-01,COE
HPS,250,2005-01-01,COE
HPS,70,1985-01-01,COE
HPS,250,2010-05-13,COE
LED,72,2013-06-14,COE
LED,110,2015-07-30,COE
HPS,70,1986-01-01,COE
LED,43,2014-01-17,COE
HPS,70,1980-01-08,COE
HPS,250,2012-11-23,COE
LED,83,2016-07-08,COE
LED,86,2014-12-13,COE
HPS,150,1986-01-01,COE
HPS,100,2008-04-01,COE
HPS,100,2000-08-11,COE
HPS,100,1994-02-01,COE
HPS,70,1994-01-01,COE
HPS,100,2012-09-10,COE
HPS,150,1983-01-01,COE
HPS,250,2010-08-16,COE
HPS,250,2010-08-16,COE
HPS,70,1991-09-17,COE
LED,43,2015-09-01,COE
HPS,60,1985-01-01,COE
HPS,70,1987-01-01,COE
HPS,70,2002-09-01,COE
HPS,250,1994-04-22,COE
HPS,310,2012-07-31,COE
HPS,150,1998-10-18,COE
HPS,150,1998-10-18,COE
HPS,250,1999-12-01,COE
HPS,250,1999-12-01,COE
LED,78,2015-12-01,COE
HPS,70,1985-01-01,COE
HPS,150,2011-01-26,COE
LED,41,2013-07-24,COE
HPS,150,2007-10-01,COE
HPS,250,2013-07-29,COE
LED,72,2014-11-01,COE
HPS,70,2002-09-01,COE
HPS,70,2002-09-01,COE
HPS,150,2002-09-01,COE
HPS,150,2007-03-05,COE
HPS,70,2002-09-01,COE
HPS,70,1990-12-14,COE
HPS,150,2005-08-26,COE
HPS,100,1989-10-27,COE
LED,35,2013-05-21,COE
HPS,70,1985-01-01,COE
HPS,150,2000-02-15,COE
HPS,100,1989-01-01,COE
LED,15,2017-01-16,COE
HPS,70,1987-01-01,COE
HPS,70,1984-01-01,COE
HPS,150,1985-01-01,COE
LED,72,2014-11-01,COE
HPS,70,1991-01-01,COE
LED,65,2012-11-22,COE
HPS,70,1985-01-01,COE
HPS,43,2002-09-01,COE
HPS,100,2011-12-01,COE
HPS,250,2004-12-01,COE
HPS,250,1992-12-15,COE
HPS,70,1986-02-01,COE
HPS,250,1988-02-08,COE
HPS,150,2007-05-23,COE
LED,72,2013-06-14,COE
HPS,70,1986-01-01,COE
HPS,100,2007-10-01,COE
LED,168,2016-04-12,COE
HPS,100,2012-09-01,COE
LED,155,2016-07-06,COE
HPS,70,1985-01-01,COE
HPS,70,2002-09-01,COE
HPS,310,2010-05-28,COE
HPS,150,2001-12-03,COE
LED,34,2016-07-08,COE
LED,65,2013-08-01,COE
LED,22,2012-11-10,COE
LED,86,2012-02-06,COE
HPS,100,2011-01-05,COE
HPS,150,2005-10-01,COE
HPS,70,2002-09-01,COE
HPS,150,1995-11-22,COE
LED,34,2015-04-01,COE
HPS,100,2007-10-01,COE
HPS,70,2007-06-22,COE
HPS,100,2002-09-01,COE
HPS,70,1985-01-01,COE
HPS,70,1985-01-01,COE
HPS,150,2002-09-01,COE
HPS,150,2000-10-16,COE
HPS,70,1992-03-30,COE
LED,35,2013-07-01,COE
LED,34,2016-07-13,COE
HPS,400,2003-01-01,COE
HPS,70,1991-01-01,COE
HPS,70,2002-09-01,COE
MH,50,1995-11-30,COE
HPS,150,2005-09-01,COE
HPS,70,1985-01-01,COE
LED,22,2011-11-01,COE
HPS,150,1982-10-29,COE
HPS,150,1998-08-01,COE
HPS,250,1997-12-11,COE
LED,86,2015-04-20,COE
HPS,100,1991-04-11,COE
LED,65,2014-09-01,COE
HPS,100,1991-01-01,COE
HPS,150,2001-03-23,COE
HPS,250,2010-07-06,COE
HPS,310,2008-09-15,COE
HPS,70,2002-09-01,COE
HPS,100,2002-09-01,COE
LED,65,2011-11-29,COE
HPS,70,2000-11-29,COE
HPS,250,1995-01-01,COE
HPS,70,1989-12-08,COE
LED,175,2011-11-09,COE
HPS,70,2002-09-01,COE
HPS,100,2002-09-01,COE
HPS,150,1984-01-01,COE
HPS,100,2000-12-01,COE
HPS,70,1984-01-01,COE
HPS,150,2008-04-04,COE
MH,100,2003-10-21,COE
HPS,100,1993-01-01,COE
HPS,70,1986-01-01,COE
HPS,250,1993-05-27,COE
LED,73,2016-06-17,COE
HPS,150,2008-04-29,COE
LED,86,2014-04-15,COE
HPS,250,2002-09-01,COE
HPS,100,1993-12-13,COE
LED,43,2016-02-04,COE
HPS,400,2011-07-01,COE
HPS,70,1985-01-01,COE
HPS,150,2003-11-01,COE
HPS,150,2002-09-01,COE
HPS,150,1990-03-30,COE
HPS,400,2007-04-12,COE
HPS,70,1985-01-01,COE
HPS,150,1992-11-20,COE
LED,100,2013-10-26,COE
HPS,150,1985-01-01,COE
LED,35,2015-08-06,COE
HPS,70,1980-01-01,COE
HPS,150,2002-09-01,COE
HPS,150,2008-10-21,COE
LED,65,2012-11-01,COE
HPS,70,2001-12-16,COE
HPS,250,1991-02-25,COE
LED,160,2016-12-14,COE
LED,41,2011-10-19,COE
HPS,400,1980-01-01,COE
HPS,70,1994-01-01,COE
HPS,70,1980-01-01,COE
LED,34,2016-06-17,COE
HPS,100,2002-09-01,COE
HPS,100,2010-01-06,COE
HPS,70,1993-05-13,COE
LED,41,2012-11-25,COE
HPS,400,1980-08-01,COE
HPS,70,1984-01-01,COE
HPS,400,1983-01-01,COE
LED,43,2012-01-26,COE
HPS,70,1990-12-17,COE
HPS,70,2002-09-01,COE
MH,175,2017-07-31,COE
HPS,70,1993-06-09,COE
HPS,70,1994-08-23,COE
HPS,70,2002-09-01,COE
LED,143,2013-10-01,COE
HPS,100,1993-01-01,COE
LED,65,2012-01-14,COE
HPS,150,2002-01-09,COE
HPS,100,1998-01-01,COE
HPS,70,2002-09-01,COE
LED,72,2013-06-14,COE
HPS,70,2002-09-01,COE
LED,34,2015-04-01,COE
HPS,100,2002-09-01,COE
LED,65,2013-11-01,COE
HPS,250,2010-12-16,COE
HPS,150,2002-09-01,COE
HPS,250,2006-07-18,COE
HPS,150,2008-05-09,COE
LED,35,2016-11-01,COE
HPS,400,2002-09-01,COE
HPS,100,2004-01-01,COE
LED,72,2015-08-10,COE
HPS,150,2002-09-01,COE
HPS,150,2006-10-07,COE
LED,43,2016-06-27,COE
HPS,250,2004-11-29,COE
HPS,150,2001-01-01,COE
HPS,100,2004-10-01,COE
HPS,250,2004-04-08,COE
HPS,100,2002-09-01,COE
HPS,70,2008-04-30,COE
HPS,100,1993-01-01,COE
HPS,150,2010-12-01,COE
HPS,100,2007-10-01,COE
LED,79,2015-04-28,COE
LED,35,2012-01-14,COE
HPS,150,2008-09-01,COE
HPS,400,2010-10-20,COE
HPS,100,1989-01-01,COE
HPS,70,1993-06-02,COE
HPS,60,1994-01-01,COE
LED,22,2012-11-03,COE
HPS,43,1985-01-01,COE
HPS,70,1990-06-05,COE
HPS,100,1991-01-01,COE
HPS,100,1996-11-06,COE
LED,90,2016-04-01,COE
HPS,150,2013-08-28,COE
HPS,150,2008-02-20,COE
HPS,100,2007-01-02,COE
HPS,400,2002-09-01,COE
LED,72,2015-11-27,COE
HPS,100,1991-01-01,COE
LED,34,2016-07-06,COE
LED,35,2013-07-17,COE
HPS,150,2011-11-01,COE
LED,101,2016-05-20,COE
HPS,100,2014-11-01,COE
LED,160,2016-07-05,COE
HPS,150,2002-09-01,COE
HPS,150,1984-01-01,COE
HPS,400,2002-09-01,COE
LED,86,2013-06-12,COE
HPS,100,2004-01-01,COE
HPS,100,2011-08-01,COE
HPS,150,2002-09-01,COE
HPS,70,2002-09-01,COE
HPS,150,1988-01-01,COE
HPS,100,1993-12-13,COE
HPS,70,1987-01-01,COE
HPS,100,1996-06-01,COE
LED,90,2015-04-01,COE
LED,90,2015-04-01,COE
HPS,150,2002-09-01,COE
HPS,150,2008-10-23,COE
HPS,150,1994-03-01,COE
LED,65,2013-03-01,COE
LED,43,2011-11-29,COE
LED,71,2016-12-13,COE
HPS,150,1982-10-29,COE
HPS,70,1986-01-01,COE
LED,110,2014-04-30,COE
HPS,150,1982-10-06,COE
LED,65,2016-07-11,COE
LED,48,2016-07-13,COE
HPS,100,1993-12-13,COE
HPS,100,2002-09-01,COE
LED,65,2012-11-01,COE
HPS,150,2002-09-01,COE
HPS,43,2002-09-01,COE
HPS,70,1994-01-01,COE
LED,72,2012-12-13,COE
HPS,250,2005-12-01,COE
HPS,150,2014-01-27,COE
LED,86,2014-10-16,COE
HPS,150,2002-09-01,COE
HPS,70,2002-09-01,COE
LED,143,2012-01-23,COE
HPS,70,2002-09-01,COE
HPS,150,1987-01-01,COE
HPS,100,2002-11-01,COE
LED,43,2011-11-29,COE
HPS,150,2007-03-01,COE
LED,90,2015-04-01,COE
LED,90,2015-04-01,COE
LED,201,2013-10-01,COE
HPS,100,2011-09-01,COE
HPS,250,2006-11-01,COE
LED,143,2012-01-14,COE
LED,43,2011-12-16,COE
HPS,70,2002-09-01,COE
LED,40,2017-02-13,COE
HPS,100,2000-01-18,COE
HPS,70,1986-01-01,COE
HPS,100,2004-11-01,COE
HPS,150,2009-10-07,COE
HPS,100,1993-01-01,COE
LED,71,2014-04-01,COE
HPS,100,2004-09-01,COE
HPS,70,1985-12-16,COE
HPS,100,2002-09-01,COE
HPS,100,1996-01-01,COE
HPS,70,1986-01-31,COE
LED,22,2012-11-27,COE
HPS,100,2015-10-01,COE
LED,105,2016-04-12,COE
HPS,150,1998-12-16,COE
HPS,70,1982-10-12,COE
HPS,100,2001-01-01,COE
LED,65,2012-03-01,COE
HPS,70,1988-02-01,COE
LED,86,2015-08-08,COE
LED,22,2013-08-16,COE
LED,22,2011-11-29,COE
LED,86,2012-11-25,COE
LED,35,2015-09-01,COE
HPS,100,1996-11-01,COE
MH,70,2014-09-29,COE
HPS,100,2003-10-01,COE
HPS,150,2011-05-31,COE
HPS,250,2011-07-01,COE
LED,72,2012-12-13,COE
HPS,70,2002-09-01,COE
HPS,70,1979-04-17,COE
HPS,150,2002-09-01,COE
LED,65,2012-11-22,COE
HPS,100,2002-10-01,COE
LED,34,2015-07-06,COE
LED,200,2016-10-01,COE
HPS,100,2004-11-01,COE
HPS,1000,2002-09-01,COE
HPS,100,2007-10-01,COE
LED,91,2016-04-12,COE
HPS,100,1991-01-01,COE
HPS,100,1993-01-01,COE
HPS,150,2013-06-28,COE
HPS,150,2012-12-31,COE
HPS,70,2002-09-01,COE
HPS,250,2010-12-16,COE
HPS,100,2010-07-21,COE
HPS,100,2003-11-01,COE
HPS,150,2002-05-28,COE
HPS,250,1989-08-18,COE
HPS,150,2002-09-01,COE
LED,34,2016-05-26,COE
HPS,100,2004-09-01,COE
LED,43,2013-12-14,COE
LED,72,2015-11-26,COE
HPS,150,2002-09-01,COE
HPS,100,2006-12-01,COE
HPS,70,1986-01-31,COE
HPS,100,2012-12-01,COE
HPS,70,2002-09-01,COE
HPS,400,2002-09-01,COE
LED,43,2011-11-01,COE
LED,72,2012-01-23,COE
HPS,250,2010-12-16,COE
HPS,100,2002-09-01,COE
LED,83,2016-11-30,COE
HPS,400,2002-09-01,COE
HPS,100,2005-12-01,COE
HPS,400,2011-12-06,COE
LED,43,2011-12-16,COE
LED,91,2016-07-12,COE
HPS,100,2010-04-01,COE
HPS,250,2013-07-29,COE
HPS,70,2002-09-01,COE
HPS,150,2010-01-06,COE
LED,105,2016-04-12,COE
HPS,70,1991-06-24,COE
HPS,70,2002-09-01,COE
HPS,100,1998-12-16,COE
HPS,70,1989-12-19,COE
HPS,70,2002-09-01,COE
HPS,150,2000-12-04,COE
HPS,100,1996-10-29,COE
LED,143,2015-11-11,COE
HPS,70,1989-08-02,COE
HPS,38,2002-09-01,COE
LED,175,2015-11-18,COE
HPS,250,1993-12-22,COE
HPS,100,2013-09-23,COE
HPS,100,1992-06-24,COE
HPS,150,2005-11-01,COE
LED,34,2016-04-12,COE
HPS,43,2002-09-01,COE
LED,105,2016-12-14,COE
HPS,400,1984-01-01,COE
HPS,100,2002-09-01,COE
HPS,150,1985-01-01,COE
MH,70,2009-03-17,COE
MH,70,2009-03-17,COE
HPS,150,1980-01-01,COE
HPS,70,1981-10-01,COE
HPS,400,2010-09-23,COE
LED,143,2011-11-01,COE
LED,22,2013-12-14,COE
HPS,150,1980-05-29,COE
HPS,100,2006-08-21,COE
HPS,100,2006-08-21,COE
LED,201,2016-05-12,COE
HPS,100,2014-03-01,COE
HPS,100,1990-01-01,COE
HPS,70,2002-09-01,COE
HPS,150,2009-05-21,COE
HPS,150,1980-01-01,COE
HPS,70,1985-01-01,COE
LED,73,2015-07-06,COE
HPS,250,2012-04-01,COE
HPS,100,1992-01-01,COE
LED,91,2016-07-08,COE
HPS,70,2002-09-01,COE
HPS,250,2002-11-01,COE
LED,34,2016-07-08,COE
HPS,400,1985-01-01,COE
LED,43,2011-11-01,COE
HPS,70,1979-01-02,COE
HPS,100,2002-09-01,COE
HPS,150,2012-03-01,COE
HPS,150,1979-03-30,COE
HPS,100,2002-09-01,COE
HPS,100,1998-08-01,COE
HPS,100,1993-01-01,COE
HPS,70,1985-01-01,COE
HPS,100,1999-01-01,COE
HPS,100,2011-10-01,COE
HPS,100,2003-02-01,COE
HPS,100,1994-10-18,COE
HPS,150,1985-01-01,COE
HPS,150,2011-04-01,COE
LED,86,2016-11-26,COE
HPS,250,2002-09-01,COE
HPS,250,2008-09-01,COE
HPS,150,2014-03-21,COE
LED,72,2015-11-25,COE
HPS,100,2005-09-01,COE
LED,34,2016-07-11,COE
HPS,250,1989-01-01,COE
LED,35,2016-11-01,COE
HPS,70,2002-09-01,COE
HPS,70,1986-02-01,COE
HPS,250,2004-03-24,COE
HPS,70,2014-03-01,COE
HPS,100,2014-09-23,COE
LED,86,2012-11-25,COE
LED,72,2013-06-14,COE
HPS,150,2004-07-03,COE
LED,34,2003-04-01,COE
HPS,70,1991-12-19,COE
LED,201,2014-10-16,COE
HPS,70,2002-09-01,COE
HPS,150,2002-11-01,COE
HPS,250,2010-02-22,COE
HPS,100,2004-10-01,COE
HPS,100,2003-03-01,COE
LED,34,2015-04-01,COE
HPS,100,2010-03-29,COE
LED,34,2017-01-16,COE
HPS,400,2011-03-09,COE
LED,43,2015-08-19,COE
HPS,70,2002-09-01,COE
HPS,100,2002-09-01,COE
HPS,100,2002-09-01,COE
LED,72,2015-08-10,COE
HPS,70,1994-01-01,COE
HPS,100,2003-03-01,COE
HPS,100,2001-01-01,COE
HPS,100,2001-01-01,COE
HPS,70,1990-04-04,COE
HPS,150,1987-05-14,COE
HPS,100,2003-11-01,COE
HPS,400,1981-01-01,COE
LED,83,2016-07-06,COE
LED,43,2013-07-24,COE
HPS,250,1993-01-01,COE
HPS,150,2002-09-01,COE
HPS,310,2012-07-31,COE
HPS,65,2005-04-19,COE
HPS,150,2013-02-01,COE
HPS,70,1986-01-01,COE
LED,78,2016-05-20,COE
LED,43,2014-01-17,COE
HPS,100,2009-10-07,COE
LED,72,2015-11-26,COE
HPS,250,2012-11-05,COE
HPS,150,2012-07-31,COE
HPS,150,1991-04-12,COE
HPS,70,2002-09-01,COE
HPS,22,1990-05-08,COE
HPS,150,2012-10-01,COE
LED,90,2015-04-01,COE
HPS,150,1985-01-01,COE
HPS,70,1989-01-01,COE
HPS,70,1979-01-02,COE
HPS,100,2005-11-08,COE
HPS,100,2003-03-01,COE
HPS,150,1997-01-11,COE
HPS,150,1995-10-20,COE
HPS,150,2008-05-09,COE
LED,22,2011-11-29,COE
HPS,100,1989-01-01,COE
LED,43,2012-12-10,COE
HPS,70,1982-01-12,COE
HPS,150,1993-07-19,COE
HPS,150,2011-03-01,COE
HPS,100,2005-01-09,COE
HPS,70,2002-09-01,COE
HPS,100,2007-03-08,COE
HPS,150,2009-11-30,COE
HPS,150,2009-11-30,COE
HPS,70,2002-09-01,COE
HPS,70,1997-11-04,COE
LED,16,2016-10-18,COE
HPS,150,2002-09-01,COE
HPS,70,2002-09-01,COE
HPS,70,2002-09-01,COE
HPS,150,2008-03-11,COE
LED,43,2012-02-06,COE
HPS,100,2013-07-31,COE
LED,41,2012-01-14,COE
LED,101,2016-04-12,COE
HPS,150,1994-03-07,COE
LED,72,2013-06-14,COE
LED,19,2016-07-13,COE
HPS,100,1992-03-24,COE
HPS,250,2013-07-29,COE
LED,35,2015-11-01,COE
LED,143,2013-07-24,COE
HPS,70,2002-09-01,COE
HPS,70,1999-10-01,COE
HPS,70,1985-01-01,COE
HPS,100,2002-09-01,COE
HPS,70,2012-03-01,COE
HPS,100,1991-01-01,COE
HPS,400,2009-06-01,COE
HPS,100,2013-11-06,COE
HPS,400,1992-01-01,COE
HPS,150,1984-01-01,COE
HPS,100,2007-09-01,COE
HPS,100,2012-03-01,COE
HPS,38,1992-12-02,COE
HPS,70,2002-09-01,COE
HPS,150,1987-01-01,COE
LED,34,2016-06-23,COE
HPS,100,2010-08-01,COE
HPS,70,1985-01-01,COE
LED,201,2014-12-13,COE
HPS,60,1987-01-01,COE
HPS,70,2002-09-01,COE
HPS,150,2004-11-01,COE
HPS,100,2007-01-01,COE
LED,38,2016-04-12,COE
HPS,100,1992-01-01,COE
HPS,250,1990-08-28,COE
LED,35,2013-05-21,COE
HPS,150,2000-10-24,COE
HPS,150,2002-09-01,COE
HPS,150,1989-01-01,COE
LED,43,2011-12-16,COE
HPS,250,2011-12-06,COE
LED,43,2011-11-29,COE
HPS,70,2002-09-01,COE
HPS,100,1993-01-01,COE
HPS,70,1986-01-01,COE
HPS,100,2012-11-01,COE
LED,34,2016-05-26,COE
HPS,100,2008-09-01,COE
HPS,100,1994-01-01,COE
HPS,150,1988-01-01,COE
HPS,250,2009-02-11,COE
HPS,400,2012-11-29,COE
HPS,100,2000-01-01,COE
LED,90,2009-11-18,COE
HPS,150,2002-09-01,COE
LED,140,2015-08-20,COE
LED,72,2012-01-23,COE
HPS,400,1985-01-01,COE
LED,86,2014-12-13,COE
LED,41,2012-11-25,COE
HPS,100,2009-10-06,COE
LED,65,2016-10-21,COE
LED,91,2016-07-08,COE
LED,72,2012-01-23,COE
HPS,70,1984-01-01,COE
HPS,150,1995-01-01,COE
HPS,150,1995-01-01,COE
LED,143,2013-11-13,COE
HPS,100,1991-01-01,COE
LED,38,2016-04-12,COE
HPS,70,2002-09-01,COE
LED,86,2015-11-11,COE
LED,26,2014-04-01,COE
HPS,70,1990-08-24,COE
LED,43,2011-12-16,COE
HPS,70,2000-07-25,COE
LED,72,2015-11-27,COE
HPS,150,1984-01-01,COE
HPS,70,1985-01-01,COE
HPS,70,2002-09-01,COE
HPS,150,2002-09-01,COE
LED,15,2016-07-13,COE
LED,201,2016-12-14,COE
MH,400,2012-05-23,COE
HPS,100,1996-11-01,COE
LED,34,2016-05-26,COE
HPS,70,2002-09-01,COE
LED,35,2015-01-01,COE
HPS,70,2002-09-01,COE
HPS,75,2017-11-04,COE
HPS,150,1984-01-01,COE
HPS,100,2003-01-01,COE
HPS,250,2004-09-01,COE
HPS,150,2013-06-17,COE
HPS,150,1984-01-01,COE
HPS,310,2008-12-01,COE
LED,71,2016-12-13,COE
HPS,70,1990-06-05,COE
HPS,100,2004-11-01,COE
HPS,70,2002-09-01,COE
LED,34,2016-04-12,COE
LED,34,2016-04-12,COE
HPS,70,2002-09-01,COE
HPS,150,2012-08-29,COE
HPS,100,2002-09-01,COE
HPS,70,2002-09-01,COE
LED,34,2016-07-13,COE
HPS,100,1990-07-23,COE
LED,72,2016-02-04,COE
HPS,100,1986-01-01,COE
HPS,70,2002-09-01,COE
HPS,70,1984-01-01,COE
HPS,100,2002-09-01,COE
LED,55,2015-07-15,COE
LED,55,2016-11-01,COE
HPS,100,2006-07-01,COE
HPS,70,2002-09-01,COE
HPS,150,2007-10-01,COE
HPS,70,2002-09-01,COE
HPS,400,2002-03-07,COE
HPS,150,2009-12-01,COE
HPS,150,2009-12-01,COE
LED,143,2014-11-01,COE
HPS,150,2002-09-01,COE
HPS,100,1998-10-01,COE
HPS,400,1993-10-08,COE
HPS,70,2002-09-01,COE
HPS,400,2002-09-01,COE
LED,73,2016-06-17,COE
LED,43,2013-06-12,COE
HPS,70,1984-01-01,COE
HPS,100,1991-01-30,COE
HPS,70,2002-09-01,COE
HPS,100,2004-11-01,COE
HPS,70,1992-03-30,COE
LED,90,2015-04-01,COE
LED,72,2014-11-01,COE
HPS,150,1992-01-01,COE
HPS,150,2001-11-27,COE
HPS,250,2003-04-28,COE
HPS,70,1987-01-01,COE
LED,143,2016-10-17,COE
HPS,100,2007-10-01,COE
HPS,70,2002-09-01,COE
LED,43,2013-04-01,COE
LED,43,2013-04-01,COE
LED,72,2012-01-23,COE
HPS,100,2000-01-18,COE
LED,34,2017-01-15,COE
HPS,400,1990-12-03,COE
HPS,250,2002-03-09,COE
HPS,400,2002-09-01,COE
LED,34,2016-07-08,COE
HPS,100,2002-09-01,COE
HPS,70,1985-01-01,COE
LED,90,2015-04-01,COE
LED,43,2012-12-10,COE
HPS,70,1990-04-04,COE
HPS,70,2002-09-01,COE
LED,35,2016-09-08,COE
LED,65,2012-11-22,COE
HPS,100,1985-01-01,COE
HPS,150,2009-08-25,COE
HPS,70,1982-01-12,COE
LED,43,2011-11-29,COE
LED,40,2016-10-01,COE
HPS,250,1991-05-26,COE
HPS,400,2011-01-11,COE
HPS,150,1985-01-01,COE
HPS,250,1993-05-27,COE
LED,48,2016-12-14,COE
HPS,70,2003-08-21,COE
HPS,100,2002-09-01,COE
HPS,70,2002-09-01,COE
LED,90,2015-08-20,COE
HPS,70,1995-01-01,COE
LED,131,2017-02-17,COE
HPS,70,1983-03-07,COE
HPS,150,1995-12-05,COE
HPS,100,2000-09-01,COE
HPS,100,2003-10-01,COE
HPS,70,2007-06-25,COE
HPS,100,2012-08-01,COE
HPS,70,2002-09-01,COE
HPS,150,1999-12-08,COE
HPS,100,1992-06-24,COE
LED,107,2016-04-12,COE
HPS,70,2002-09-01,COE
HPS,100,2006-07-05,COE
LED,22,2011-11-29,COE
LED,34,2016-06-20,COE
HPS,70,2002-09-01,COE
HPS,100,2003-10-01,COE
HPS,70,2002-09-01,COE
HPS,70,1992-12-03,COE
HPS,100,1999-11-01,COE
LED,43,2016-02-04,COE
HPS,70,2002-09-01,COE
HPS,70,1993-05-05,COE
HPS,100,2008-03-01,COE
HPS,100,2013-02-01,COE
LED,86,2013-11-01,COE
HPS,150,2010-03-01,COE
HPS,250,2007-04-13,COE
HPS,100,2012-08-01,COE
LED,201,2016-12-14,COE
HPS,250,1991-05-26,COE
LED,34,2015-10-19,COE
HPS,70,1990-11-28,COE
HPS,150,2000-10-16,COE
HPS,400,1993-10-20,COE
HPS,100,2002-09-01,COE
HPS,100,2009-06-04,COE
HPS,100,2008-10-24,COE
HPS,250,2006-10-07,COE
LED,43,2011-11-29,COE
HPS,100,1998-07-01,COE
HPS,150,2002-09-01,COE
LED,22,2011-11-29,COE
HPS,150,2004-09-13,COE
HPS,150,2008-10-01,COE
HPS,70,1985-01-01,COE
HPS,150,2000-03-31,COE
HPS,100,2008-12-29,COE
HPS,100,2008-04-30,COE
HPS,150,2002-09-01,COE
HPS,400,1980-01-01,COE
HPS,100,1988-01-01,COE
HPS,100,1994-01-01,COE
HPS,400,2011-08-02,COE
HPS,400,2002-09-01,COE
HPS,70,1992-11-12,COE
HPS,100,1991-01-01,COE
HPS,100,2012-06-27,COE
HPS,100,2012-06-27,COE
